Company name,Country,City,Province,Site address,Company website,BAP Cert,ASC Cert,FOS Cert,FIP Cert,MarinTrust Cert
Yew Seng Fishmeal Sdn. Bhd.,Malaysia,,,,,,,,,
Lucky Ocean Enterprise Sdn. Bhd.,Malaysia,,,,,,,,,
"Densamut Fishmeal Factory Part., Ltd.",Thailand,,,,,,,,,
"K-Pro (Thailand) Co., Ltd.",Thailand,,,,,,,,,
"Khantichai Fishmeal Co.,Ltd.",Thailand,,,,,,,,,
"Khuraburi Fishmeal Industry Co., Ltd.",Thailand,,,,,,,,,
"N.K. Fishmeal Co., Ltd.",Thailand,,,,,,,,,
"Nang Yon Fishmeal Industry Co., Ltd.",Thailand,,,,,,,,,
"Our Leader Office Co., Ltd.",Thailand,,,,,,,,,
"P.S.P. Fishmeal Co., Ltd.",Thailand,,,,,,,,,
Binsedoon For Fish and Marine Co.,Yemen,,,,,,,,,
Al-Muhajer For Trading and Seafood Industry,Yemen,,,,,,,,,
Albahsani Bin Sadoon,Yemen,,,,,,,,,
The Arab Company for Canning and Packaging,Yemen,,,,,,,,,
"Oceans Fish Factory, Ltd.",Yemen,,,,,,,,,
Botin Globe Company,Yemen,,,,,,,,,
King Future Factory,Yemen,,,,,,,,,
Bin Saldoun Grinding Factory,Yemen,,,,,,,,,
Gulf Protein Factory,Yemen,,,,,,,,,
Arabian Peninsula Company for Marine Products,Yemen,,,,,,,,,
Al-Nawras Company,Yemen,,,,,,,,,
Tuna Factory for Fish Canning and Packaging,Yemen,,,,,,,,,
Saba’a Factory for Fish Products,Yemen,,,,,,,,,
Al-Ghoweizi Fish Canning Factory,Yemen,,,,,,,,,
Chilan Pishbin Fish Meal Production Factory,Iran,,,,,,,,,
Fish Lantern / Lanternfish of Qeshm / Fanous Mahiyan Qeshm / فانوس ماهیان,Iran,,,,,,,,,
Golden Clean Industry Qeshm Fish Meal Factory / Zarin Sanat Pak Qeshm Fish Powder Factory / کارخانه پودر ماهی زرین صنعت پاک قشم,Iran,,,,,,,,,
Khazar Kilka Processing Company / شرکت کیلکا فرآور خزر,Iran,,,,,,,,,
"Honoroad Vietnam Aquatic Feed Ingredient Processing Co., Ltd.",Vietnam,,,,,,,,,
پودر زرین / Golden Powder / Zarrin Powder,Iran,,,,,,,,,
Sayyad Qeshm Fish Meal,Iran,,,,,,,,,
Roshd Dorna,Iran,,,,,,,,,
Baran Rize Silk Road Company / Sherkat Baran Rize Rah Abrisham,Iran,,,,,,,,,
"International Fish Meal Company Mato Fish, Shahre Aftab, and Mahakood Fish Fertilizer / Mato Fish International Fish Meal Company, Shahre Aftab, and Mahakood Fish Fertilizer / Aftab Shahr Mahkod Fish Fertilizer International Co., Ltd / Mato Qeshm Fish Meal",Iran,,,,,,,,,
Golden Seed Chabahar Fish Meal Company,Iran,,,,,,,,,
"Saba Majd Qeshm Fish Meal Cooperative Company / Qeshm Cooperative Fish Meal Company, Saba Majd",Iran,,,,,,,,,
Aras Marine Products Co,Iran,,,,,,,,,
Kilka Powder Sahar Company / Sherkat Kilka Poodar Sahar,Iran,,,,,,,,,
Gulshan Asur Company,Iran,,,,,,,,,
Motavakesham Company,Iran,,,,,,,,,
Qeshm Fish Processing /Faravari Mahi Qeshm / Sherkat Faravari Mahi Qeshm,Iran,,,,,,,,,
Ghaem Seaside Powder / Qam Sahal Powder,Iran,,,,,,,,,
Tiyab Fish Meal Factory,Iran,,,,,,,,,
Yazdan Darya Bostaneh Fish Meal Factory / Karkhaneh Poodar Mahi Yazdan Darya Bostaneh,Iran,,,,,,,,,
"Pattani Industry Fishery Co., Ltd.",Thailand,,,,,,,,,
"Pornjeerasak Co., Ltd.",Thailand,,,,,,,,,
"Rung Ruang Fish Works Co.,Ltd.",Thailand,,,,,,,,,
"Sahacharoenkit Industry (1978) Part., Ltd.",Thailand,,,,,,,,,
"Sakol Fishmeal Co., Ltd.",Thailand,,,,,,,,,
"Samutprakarn Fish Meal Co., Ltd.",Thailand,,,,,,,,,
"Siam Eastern Industry Co., Ltd.",Thailand,,,,,,,,,
"Thai Pattana Feed Co., Ltd.",Thailand,,,,,,,,,
"Thungca Fish Meal Part., Ltd.",Thailand,,,,,,,,,
"United Marine Products Co., Ltd.",Thailand,,,,,,,,,
"Woraphan Ice and Fishmeal Part., Ltd",Thailand,,,,,,,,,
"Weng Cheaglee Fish Powder Industry Part., Ltd.",Thailand,,,,,,,,,
Majestic Seafood Corporation,Papua New Guinea,,,,,,,,,
"Hong DucVuong Viet Nam Co., Ltd",Vietnam,,,,,,,,,
Ngoc Dung Trading and Production Co. Ltd.,Vietnam,,,,,,,,,
Shri Rozy Fish Meal and oil,India,,,,,,,,,
Tirupati Fish Meal,India,,,,,,,,,
Janatha Ocean Products,India,,,,,,,,,
Mukka Sea Food Industries Pvt Ltd,India,,,,,,,,,
